X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
758366.8966,2953907.295,6895,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.121904,42.353051,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758348.5032,2953910.129,6896,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.121972,42.353059,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758330.1116,2953912.598,6897,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.12204,42.353066,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758311.7182,2953915.432,6898,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122108,42.353074,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758293.0545,2953918.265,6899,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122177,42.353082,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758274.6612,2953921.099,6900,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122245,42.35309,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758256.2679,2953923.933,6901,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122313,42.353098,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758237.8745,2953926.767,6902,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122381,42.353106,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758219.2125,2953929.235,6903,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.12245,42.353113,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758200.8192,2953932.069,6904,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122518,42.353121,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758182.4258,2953934.903,6905,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,BABC,GARDNER ST,1,,-71.122586,42.353129,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758100.0313,2954168.501,6906,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122887,42.353771,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,867,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758096.0782,2954145.524,6907,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122902,42.353708,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758092.1235,2954122.913,6908,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122917,42.353646,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758088.1708,2954099.936,6909,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122932,42.353583,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758084.216,2954077.324,6910,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122947,42.353521,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758080.263,2954054.348,6911,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122962,42.353458,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758076.3102,2954031.371,6912,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122977,42.353395,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758072.3555,2954008.759,6913,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.122992,42.353333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758068.4024,2953985.783,6914,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,ASHF,ALCORN ST,1,,-71.123007,42.35327,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757763.4368,2953999.743,6915,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124135,42.353312,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,868,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757745.3158,2954002.214,6916,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124202,42.353319,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757727.1928,2954005.05,6917,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124269,42.353327,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757709.3418,2954007.522,6918,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124335,42.353334,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757691.2188,2954010.358,6919,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124402,42.353342,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757673.0974,2954012.829,6920,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124469,42.353349,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757654.9764,2954015.3,6921,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124536,42.353356,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757636.8534,2954018.136,6922,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124603,42.353364,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757619.0024,2954020.608,6923,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124669,42.353371,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757600.8794,2954023.444,6924,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124736,42.353379,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
757582.7584,2954025.915,6925,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ALCO,GARDNER ST,1,,-71.124803,42.353386,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758286.4505,2953883.615,6926,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.122202,42.352987,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,869,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758313.5,2953879.362,6927,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.122102,42.352975,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758340.5479,2953875.472,6928,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.122002,42.352964,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758367.5974,2953871.219,6929,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121902,42.352952,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758394.6452,2953867.33,6930,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121802,42.352941,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758421.6947,2953863.077,6931,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121702,42.352929,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758448.7442,2953858.824,6932,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121602,42.352917,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758475.792,2953854.935,6933,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121502,42.352906,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758502.8415,2953850.682,6934,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121402,42.352894,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758529.8894,2953846.794,6935,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121302,42.352883,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
758556.9389,2953842.541,6936,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,ALCO,GARDNER ST,1,,-71.121202,42.352871,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
760651.5849,2953058.58,6937,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,AMOR,COMMONWEALTH AV,1,,-71.113466,42.350694,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KE,KE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
